Tuvalu,Domestic Private Health Expenditure (PVT-D) per Capita in US$,,3
Tuvalu,External Health Expenditure (EXT) per Capita in US$,,167
Tuvalu,Out-of-Pocket Expenditure (OOPS) per Capita in US$,,3
Tuvalu,General Government Expenditure (GGE) as % Gross Domestic Product (GDP),,125
Vanuatu,Current Health Expenditure (CHE) as % Gross Domestic Product (GDP),,3
Vanuatu,Domestic Health Expenditure (DOM) as % of Current Health Expenditure (CHE),,74
Vanuatu,Domestic General Government Health Expenditure (GGHE-D) as % Current Health Expenditure (CHE),,61
Vanuatu,Domestic Private Health Expenditure (PVT-D) as % Current Health Expenditure (CHE),,12
Vanuatu,Domestic General Government Health Expenditure (GGHE-D) as % Gross Domestic Product (GDP),,2
Vanuatu,Domestic Private Health Expenditure (PVT-D) per Capita in US$,,13
Vanuatu,External Health Expenditure (EXT) per Capita in US$,,28
Vanuatu,Out-of-Pocket Expenditure (OOPS) per Capita in US$,,9
Vanuatu,General Government Expenditure (GGE) as % Gross Domestic Product (GDP),,38
Viet Nam,Current Health Expenditure (CHE) as % Gross Domestic Product (GDP),,6
Viet Nam,Domestic Health Expenditure (DOM) as % of Current Health Expenditure (CHE),,98
Viet Nam,Domestic General Government Health Expenditure (GGHE-D) as % Current Health Expenditure (CHE),,49
Viet Nam,Domestic Private Health Expenditure (PVT-D) as % Current Health Expenditure (CHE),,49
Viet Nam,Domestic General Government Health Expenditure (GGHE-D) as % Gross Domestic Product (GDP),,3
Viet Nam,Domestic Private Health Expenditure (PVT-D) per Capita in US$,,64
Viet Nam,External Health Expenditure (EXT) per Capita in US$,,3
Viet Nam,Out-of-Pocket Expenditure (OOPS) per Capita in US$,,59
Viet Nam,General Government Expenditure (GGE) as % Gross Domestic Product (GDP),,28
